flight_price,time,distance,days,hotel_price_per_day,gender,age,trip_gap_days,total_trip_cost,from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Sao Paulo (SP),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_firstClass,flightType_premium,agency_FlyingDrops,agency_Rainbow,place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),company_Acme Factory,company_Monsters CYA,company_Umbrella LTDA,company_Wonka Company
932.22,1.44,555.74,1,208.04,0,46,0,1140.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1434.91,1.43,550.69,1,242.88,0,46,0,1677.79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
535.95,0.46,176.33,2,242.88,0,46,0,1021.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1389.37,1.69,650.1,3,60.39,0,46,0,1570.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1260.1,1.11,425.98,2,208.04,0,46,0,1676.1799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835.21,1.44,555.74,3,312.83,0,46,0,1773.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861.68,2.05,788.55,3,263.41,0,46,0,1651.9099999999999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
883.63,1.26,486.52,1,139.1,0,46,0,1022.73,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
755.62,1.11,425.98,3,247.62,0,46,0,1498.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
954.78,1.26,486.52,1,139.1,0,46,0,1093.8799999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
332.1,0.46,176.33,2,242.88,2,57,0,817.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
344.26,0.48,183.37,2,165.99,2,57,0,676.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
835.21,1.44,555.74,3,312.83,2,57,0,1773.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
893.65,0.67,257.81,3,139.1,2,57,0,1310.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
535.95,0.46,176.33,4,242.88,2,57,0,1507.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1684.05,2.16,830.86,1,263.41,2,57,0,1947.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
755.62,1.11,425.98,4,247.62,2,57,0,1746.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1119.47,1.44,555.74,2,312.83,2,57,0,1745.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1470.41,2.05,788.55,2,263.41,2,57,0,1997.23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
538.95,0.67,257.81,4,139.1,2,57,0,1095.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
332.1,0.46,176.33,1,242.88,2,57,0,574.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1242.65,2.05,788.55,4,263.41,2,57,0,2296.29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
943.36,2.16,830.86,2,263.41,2,57,0,1470.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1433.35,1.43,550.69,4,242.88,2,57,0,2404.87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
842.11,2.05,788.55,1,263.41,2,57,0,1105.52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1166.1,1.44,555.74,1,208.04,2,57,0,1374.1399999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724.49,1.76,676.56,4,263.41,2,57,0,2778.13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
663.23,1.44,555.74,3,208.04,2,57,0,1287.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1096.58,0.72,277.7,2,60.39,2,57,0,1217.36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1470.41,2.05,788.55,2,263.41,2,57,0,1997.23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1222.24,1.66,637.56,3,313.02,2,57,0,2161.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1009.71,0.72,277.7,1,60.39,2,57,0,1070.1000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1387.89,1.69,650.1,4,60.39,2,57,0,1629.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
932.84,1.44,555.74,2,208.04,2,57,0,1348.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586.04,0.48,183.37,1,165.99,2,57,0,752.03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1665.24,1.76,676.56,2,263.41,2,57,0,2192.06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
457.95,0.48,183.37,1,165.99,2,57,0,623.94,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332.1,0.46,176.33,2,242.88,2,57,0,817.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
898.04,1.11,425.98,4,247.62,2,57,0,1888.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
440.69,0.48,183.37,3,165.99,2,57,0,938.6600000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1569.65,1.66,637.56,2,313.02,2,57,0,2195.69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
633.71,0.58,222.67,4,242.88,2,57,0,1605.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
654.88,1.11,425.98,3,208.04,2,57,0,1279.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691.39,0.63,242.21,2,312.83,2,57,0,1317.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
893.65,0.67,257.81,1,139.1,2,57,0,1032.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021.53,1.69,650.1,4,60.39,2,57,0,1263.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
654.88,1.11,425.98,2,208.04,2,57,0,1070.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893.65,0.67,257.81,4,139.1,2,57,0,1450.05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
898.04,1.11,425.98,2,247.62,2,57,0,1393.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
791.66,1.43,550.69,1,242.88,2,57,0,1034.54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883.63,1.26,486.52,3,139.1,2,57,0,1300.93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
446.73,1.02,392.76,2,139.1,2,57,0,724.9300000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1088.87,1.44,555.74,3,312.83,2,57,0,2027.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1487.52,1.66,637.56,3,313.02,1,41,0,2426.58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1183.57,1.55,597.61,4,165.99,1,41,0,1847.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
959.29,1.11,425.98,4,247.62,1,41,0,1949.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
750.0,0.67,257.81,4,139.1,1,41,0,1306.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
835.21,1.44,555.74,4,312.83,1,41,0,2086.5299999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1706.89,2.3,885.57,4,165.99,1,41,0,2370.8500000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1009.71,0.72,277.7,4,60.39,1,41,0,1251.27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1289.05,2.16,830.86,2,263.41,1,41,0,1815.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
629.54,0.72,277.7,3,60.39,1,41,0,810.7099999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
360.22,0.58,222.67,3,242.88,1,41,0,1088.8600000000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
965.62,1.11,425.98,2,208.04,1,41,0,1381.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1714.75,2.16,830.86,4,263.41,1,41,0,2768.3900000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
883.63,1.26,486.52,4,139.1,1,41,0,1440.03,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1433.35,1.43,550.69,3,242.88,1,41,0,2161.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1119.47,1.44,555.74,2,312.83,1,41,0,1745.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1260.1,1.11,425.98,3,208.04,1,41,0,1884.2199999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433.35,1.43,550.69,3,242.88,1,41,0,2161.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1067.3,1.43,550.69,4,242.88,1,41,0,2038.82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1313.76,1.43,550.69,3,242.88,1,41,0,2042.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
697.22,0.63,242.21,2,247.62,1,41,0,1192.46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
588.14,1.02,392.76,1,139.1,1,41,0,727.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
393.68,0.63,242.21,1,247.62,1,41,0,641.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1222.24,1.66,637.56,4,313.02,1,41,0,2474.3199999999997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
851.15,0.72,277.7,3,60.39,1,41,0,1032.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1346.6,1.76,676.56,3,263.41,1,41,0,2136.83,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
410.79,1.02,392.76,4,139.1,1,41,0,967.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1685.23,1.76,676.56,2,263.41,1,41,0,2212.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1376.09,1.69,650.1,3,60.39,1,41,0,1557.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
831.7,0.72,277.7,1,60.39,1,41,0,892.09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1110.76,1.39,535.4,1,60.39,1,41,0,1171.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189.32,1.66,637.56,3,313.02,1,41,0,2128.38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1183.57,1.55,597.61,2,165.99,1,41,0,1515.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
730.43,1.02,392.76,2,139.1,1,41,0,1008.6299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021.53,1.69,650.1,4,60.39,1,41,0,1263.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1300.81,1.44,555.74,2,208.04,1,41,0,1716.8899999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1242.65,2.05,788.55,1,263.41,1,41,0,1506.0600000000002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
663.23,1.44,555.74,1,208.04,1,41,0,871.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1371.83,1.76,676.53,1,313.02,1,41,0,1684.85,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
803.39,1.76,676.53,3,313.02,1,41,0,1742.4499999999998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
380.32,0.46,176.33,4,242.88,1,41,0,1351.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
884.94,1.66,637.56,3,313.02,2,38,0,1824.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1515.79,2.1,808.85,3,313.02,2,38,0,2454.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
965.62,1.11,425.98,4,208.04,2,38,0,1797.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1074.75,1.76,676.53,3,313.02,2,38,0,2013.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1189.86,1.55,597.61,2,165.99,2,38,0,1521.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
898.04,1.11,425.98,2,247.62,2,38,0,1393.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
761.2,1.76,676.53,1,313.02,2,38,0,1074.22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
629.54,0.72,277.7,4,60.39,2,38,0,871.0999999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
908.93,2.3,885.57,1,165.99,2,38,0,1074.92,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1434.91,1.43,550.69,3,242.88,2,38,0,2163.55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1088.87,1.44,555.74,1,312.83,2,38,0,1401.6999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
663.23,1.44,555.74,1,208.04,2,38,0,871.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
943.36,2.16,830.86,3,263.41,2,38,0,1733.5900000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
598.61,0.46,176.33,1,242.88,2,30,0,841.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1107.52,1.43,550.69,2,242.88,2,30,0,1593.28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1706.89,2.3,885.57,1,165.99,2,30,0,1872.88,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
842.11,2.05,788.55,3,263.41,2,30,0,1632.3400000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344.26,0.48,183.37,2,165.99,2,30,0,676.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1714.75,2.16,830.86,3,263.41,1,45,0,2504.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
793.15,1.39,535.4,4,60.39,1,45,0,1034.71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
752.27,1.02,392.76,3,139.1,1,45,0,1169.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
588.14,1.02,392.76,1,139.1,1,45,0,727.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1389.37,1.69,650.1,3,60.39,2,34,0,1570.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1723.71,2.16,830.86,3,263.41,2,34,0,2513.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1685.23,1.76,676.56,4,263.41,2,34,0,2738.87,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
393.68,0.63,242.21,4,247.62,2,34,0,1384.16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1706.89,2.3,885.57,4,165.99,2,34,0,2370.8500000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1242.65,2.05,788.55,1,263.41,2,34,0,1506.0600000000002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
669.83,0.58,222.67,1,242.88,2,34,0,912.71,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
851.15,0.72,277.7,4,60.39,2,34,0,1092.71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
954.78,1.26,486.52,3,139.1,2,34,0,1372.08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
439.38,0.63,242.21,2,247.62,2,34,0,934.62,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
535.95,0.46,176.33,4,242.88,2,34,0,1507.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1487.52,1.66,637.56,4,313.02,2,34,0,2739.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1166.1,1.44,555.74,4,208.04,2,34,0,1998.2599999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190.94,1.55,597.61,4,165.99,2,34,0,1854.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
563.71,1.39,535.4,1,60.39,2,34,0,624.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545.95,1.26,486.52,2,139.1,2,34,0,824.1500000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
992.17,0.67,257.81,3,139.1,2,34,0,1409.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1181.19,1.44,555.74,1,208.04,2,34,0,1389.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1069.61,0.72,277.7,4,60.39,2,34,0,1311.1699999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
932.84,1.44,555.74,3,208.04,2,34,0,1556.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067.3,1.43,550.69,1,242.88,2,34,0,1310.1799999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
583.6,0.72,277.7,3,60.39,2,34,0,764.77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538.95,0.67,257.81,4,139.1,2,34,0,1095.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1189.86,1.55,597.61,1,165.99,2,34,0,1355.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
954.78,1.26,486.52,3,139.1,2,34,0,1372.08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
538.95,0.67,257.81,4,139.1,2,34,0,1095.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
706.36,1.11,425.98,4,247.62,2,34,0,1696.8400000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1484.94,2.05,788.55,4,263.41,2,34,0,2538.58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
539.39,0.48,183.37,4,165.99,0,22,0,1203.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1288.79,2.16,830.86,3,263.41,0,22,0,2079.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301.51,0.58,222.67,3,242.88,0,22,0,1030.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1119.47,1.44,555.74,1,312.83,0,22,0,1432.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1174.97,2.1,808.85,2,313.02,0,22,0,1801.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539.39,0.48,183.37,1,165.99,0,22,0,705.38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
750.0,0.67,257.81,1,139.1,0,22,0,889.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
958.15,1.76,676.56,1,263.41,0,22,0,1221.56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
